No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
14270,6793-193504,US,CO,32.747643,-116.984703,9809 Campo Road,spring valley,CA,919771418,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30
14271,8906-95341,US,CO,32.740229,-116.940965,2986 Jamacha Road|Plaza Rancho San Diego,el cajon,CA,920194337,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,22:00
14272,49369-268404,US,CO,32.755453,-117.013903,4209 Spring Street,la mesa,CA,919417959,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,22:00
14273,74502-27670,US,LS,32.765038,-117.02442,8011 University Ave.,la mesa,CA,919425520,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
14274,76952-131632,US,LS,32.738496,-116.938594,2911 Jamacha Rd,el cajon,CA,920194342,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14275,10938-263406,US,CO,32.764721,-117.025791,7966 La Mesa Blvd,la mesa,CA,919425550,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,21:00
14276,28801-250720,US,CO,32.827359,-116.900996,13616 Camino Canada,el cajon,CA,92021,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:30,04:30,22:30,04:30,22:00
14277,50215-271957,US,LS,32.851426,-116.932616,9560 Winter Gardens Blvd,lakeside,CA,92040,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14278,6876-86049,US,CO,32.779741,-117.039799,5416 Lake Murray Blvd.,la mesa,CA,919421561,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:30,05:00,21:30,05:00,20:30
14279,28772-250645,US,CO,32.756321,-117.039527,7350 University Avenue,la mesa,CA,919420503,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:30,05:30,21:30,05:30,21:00
14280,8706-94438,US,CO,32.768289,-117.053344,6701 El Cajon Blvd.,san diego,CA,921151621,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:30,05:00,22:30,05:00,22:00
14281,53504-257953,US,LS,32.768675,-117.054545,6670 Montezuma Rd,san diego,CA,92115,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
14282,9791-248908,US,CO,32.743699,-117.043087,3520 Massachusetts Avenue,lemon grove,CA,919452244,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,23:00,04:30,23:00,04:30,22:30
14283,66185-298391,US,CO,32.844303,-116.879655,14136 Olde Hwy 80,el cajon,CA,92021,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30
14284,73526-53320,US,LS,32.743703,-117.04525,7090 Broadway,lemon grove,CA,919451406,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14285,6192-149984,US,LS,32.760896,-117.064879,6155 El Cajon Blvd.,san diego,CA,921153915,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
14286,50225-271956,US,LS,32.707268,-117.010952,543 Sweetwater Rd,spring valley,CA,91977,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14287,9350-95417,US,CO,32.706614,-117.009599,8626 Jamacha Blvd.|#100,spring valley,CA,919775617,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,23:00,04:30,23:00,04:30,22:00
14288,57497-286022,US,LS,32.786417,-116.831318,5469 Casino Way,el cajon,CA,92019,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
14289,47017-255165,US,CO,21.577008,-158.105219,66-632 Kamehameha Hwy,haleiwa,HI,967121610,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:30,18:00,05:30,18:00
14290,62826-295382,US,CO,21.422623,-157.748151,25 Kaneohe Bay Drive|Aikahi Park Shopping Center,kailua,HI,96734,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,05:30,20:00,05:30,20:00
14291,21070-104953,US,CO,19.914204,-155.880115,69-201 Waikoloa Beach Drive|#1001 K-1|Waikoloa Beach Resort,waikoloa,HI,967385810,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,16:00
14292,20000-199744,US,CO,19.672732,-156.01547,74-5035 Queen Kaahumanu Hwy,kailua-kona,HI,967402712,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,04:30,19:00,05:30,19:00
14293,21050-96036,US,CO,19.645873,-155.988346,75-1022 Henry Street,kailua-kona,HI,967403132,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00,05:30,19:00
14294,47489-141625,US,LS,19.647145,-155.990028,75-1027 Henry St,kailua-kona,HI,967403154,Hawaiian Standard Time,GMT-10:00,Pacific/Honolulu,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00,06:00,18:00
14295,75791-95462,US,LS,36.165439,-86.780492,315 4th Ave N,nashville,TN,372191601,Central Standard Time,GMT-06:00,America/Chicago,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00
14296,11204-103554,US,CO,36.187712,-86.797832,515 Dominican Drive,nashville,TN,372281924,Central Standard Time,GMT-06:00,America/Chicago,04:30,21:00,04:30,21:00,04:30,20:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,19:00
14297,25596-229887,US,LS,44.223643,-72.547378,168 Ames Dr,barre,VT,5641,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14298,62164-294959,US,CO,33.48515,-80.469214,9033 Old Number 6 Hwy,santee,SC,291428622,Eastern Standard Time,GMT-05:00,America/New_York,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
14299,8827-87676,US,CO,38.425277,-121.482313,2300 Longport Court|Suite 100,elk grove,CA,957587159,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,21:00,05:00,21:00,05:30,21:00
14300,74689-96836,US,LS,38.424015,-121.446151,5021 Laguna Blvd,elk grove,CA,957585262,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,18:00
14301,5616-1285,US,CO,38.422848,-121.446347,5060 Laguna Blvd|Suite 125,elk grove,CA,957584194,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30,05:30,19:30
14302,2945-87677,US,CO,38.407741,-121.449689,4720 Elk Grove Blvd.|100,elk grove,CA,957584183,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,06:00,19:00
14303,76344-97157,US,LS,38.426674,-121.415607,7505 Laguna Blvd,elk grove,CA,957585061,Pacific Standard Time,GMT-08:00,America/Los_Angeles,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14304,10103-99668,US,CO,38.423897,-121.413756,7701 Laguna Blvd.|440,elk grove,CA,957585063,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:30,19:00
14305,5727-3271,US,CO,38.454746,-121.370967,8341 Elk Grove Florin Rd|Calvine Corners,sacramento,CA,958299453,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,21:30,05:00,20:30,06:00,20:30
14306,74908-101860,US,LS,38.453486,-121.370154,8377 Elk Grove-Florin Rd,sacramento,CA,958299453,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14307,9491-96933,US,CO,38.422951,-121.373621,8868 Bond Road|100,elk grove,CA,956249401,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
14308,49010-263864,US,CO,38.40818,-121.416521,7580 Elk Grove Blvd,elk grove,CA,95758,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,19:00
14309,6522-63379,US,CO,38.408621,-121.391968,8450 Elk Grove Boulevard,elk grove,CA,957585964,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00
14310,6895-72668,US,CO,38.40923,-121.3535,9289 Elk Grove Blvd.,elk grove,CA,956242101,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:30,20:00
14311,8624-86061,US,CO,38.393652,-121.418172,10064 Bruceville Road|100,elk grove,CA,957579518,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30,06:00,18:30
14312,6246-966,US,CO,29.581591,-95.581293,4721 Hwy 6 South|Colony Plaza Shopping Center,missouri city,TX,774593988,Central Standard Time,GMT-06:00,America/Chicago,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00
14313,6868-84503,US,CO,29.567205,-95.56666,5940 S. State Hwy 6,missouri city,TX,774594162,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:30,05:30,21:30,05:30,21:00
14314,72655-48499,US,LS,29.56597,-95.567796,6000 Hwy 6,missouri city,TX,774594163,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14315,79609-108529,US,LS,29.590183,-95.603056,3346 Highway 6 South,sugar land,TX,774784406,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14316,79370-100962,US,LS,29.563747,-95.565312,6200 Highway 6 @ FM 1092,missouri city,TX,774593803,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14317,29343-252885,US,CO,29.599646,-95.563783,1321 FM 1092 Rd,missouri city,TX,774591504,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,05:30,21:00
14318,56859-289300,US,LS,29.551098,-95.584224,18861 University Blvd,sugar land,TX,77479,Central Standard Time,GMT-06:00,America/Chicago,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
14319,54929-288688,US,CO,29.548229,-95.584254,18802 University Blvd|University and LJ Pkwy,sugar land,TX,774795469,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
14320,2901-91427,US,CO,29.596204,-95.622592,16098 City Walk Blvd,sugar land,TX,774796539,Central Standard Time,GMT-06:00,America/Chicago,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,22:30,06:30,22:30,06:30,21:00
14321,54001-284385,US,LS,29.592862,-95.625628,16511 Southwest Freeway,sugar land,TX,77478,Central Standard Time,GMT-06:00,America/Chicago,10:30,18:00,10:30,18:00,10:30,18:00,10:30,18:00,10:30,18:00,10:30,18:00,10:30,18:00
14322,72628-32321,US,LS,29.596334,-95.627475,16300 Southwest Fwy,sugar land,TX,774792371,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14323,11571-104134,US,CO,29.585131,-95.630845,4720-A Sweetwater Blvd.,sugar land,TX,774793401,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
14324,72938-86587,US,LS,29.58556,-95.63313,4825 Sweetwater Rd,sugar land,TX,774793098,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14325,25383-201064,US,CO,29.607788,-95.659534,6502 Highway 90A,sugar land,TX,77478,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:30,21:00,05:30,21:00
14326,3446-62561,US,CO,29.563488,-95.684902,19908 SW Freeway,sugar land,TX,774796505,Central Standard Time,GMT-06:00,America/Chicago,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,21:00,05:30,21:00
14327,76675-104558,US,LS,29.548154,-95.751195,23912 Commercial Dr,rosenberg,TX,774716204,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14328,19211-198924,US,LS,29.541693,-95.750941,24401 Brazos Town Crossing,rosenberg,TX,774716268,Central Standard Time,GMT-06:00,America/Chicago,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00
14329,11982-103766,US,CO,29.544835,-95.753609,24406 SW Freeway,rosenberg,TX,774715989,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:30,21:30,05:30,21:30
14330,17690-175744,US,CO,29.496737,-98.322194,8350 FM 78,converse,TX,781091057,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00
14331,20177-107529,US,LS,30.340961,-97.966746,2301 Ranch Road 620 S,lakeway,TX,78734,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14332,6364-159047,US,CO,30.340095,-97.969925,2410 Ranch Road 620 South Lakeway|Suite 104,lakeway,TX,787385600,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
14333,6511-64039,US,CO,31.602467,-97.108759,4273 N. I-35,lacy lakeview,TX,767057021,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
14334,15949-162924,US,LS,31.548724,-97.117618,1301 S 2nd St,waco,TX,76798,Central Standard Time,GMT-06:00,America/Chicago,07:00,00:00,07:00,00:00,07:00,00:00,07:00,00:00,07:00,21:00,09:00,21:00,13:00,00:00
14335,22990-225684,US,LS,31.547895,-97.113188,101 Bagby Ave,waco,TX,76706,Central Standard Time,GMT-06:00,America/Chicago,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,07:30,17:30,Closed,Closed,Closed,Closed
14336,24429-233584,US,CO,31.526325,-97.134035,"2609 S. Jack Kultgen Expressway|Building A, Suite #1",waco,TX,76711,Central Standard Time,GMT-06:00,America/Chicago,04:30,23:00,04:30,23:00,04:30,21:00,04:30,23:00,04:30,23:00,04:30,23:00,05:00,22:30
14337,6410-46479,US,CO,31.533827,-97.190511,1428 Wooded Acres|200|Lake Air Court,waco,TX,767104500,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,23:00,05:00,22:30,05:00,21:30
14338,3996-146365,US,LS,31.533456,-97.192133,5401 Bosque Blvd,waco,TX,767104442,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14339,8998-94185,US,CO,31.49791,-97.160344,2452 W. Loop 340|A|Central Texas Marketplace,waco,TX,767112405,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
14340,11771-105220,US,CO,31.49549,-97.218352,208 Hewitt Dr,woodway,TX,767126686,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,22:30,05:00,22:00,05:30,21:00
14341,2832-86126,US,CO,32.011237,-97.094264,102 NE I-35,hillsboro,TX,766452761,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:30,05:00,21:30,05:00,21:30
14342,57526-290403,US,CO,31.13932,-97.328364,4307 N General Bruce Dr,temple,TX,765019722,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,18:00,05:00,21:00,05:00,21:00,05:00,22:00,05:30,21:00
14343,29043-252188,US,CO,31.115679,-97.411846,"6607 West Adams Ave., Suite A",temple,TX,765025846,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,22:00,05:30,22:00,05:30,21:30
14344,76801-108114,US,LS,31.091986,-97.385718,3550 S General Bruce Dr,temple,TX,765045138,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14345,8633-92932,US,CO,31.072688,-97.369531,1313 SW H.K. Dodgen,temple,TX,765021820,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,22:00,05:30,22:00,05:30,21:30
14346,18710-186533,US,CO,31.0545,-97.453917,200 South IH-35,belton,TX,765133602,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,22:30,05:00,22:30,05:00,21:30
14347,76914-131704,US,LS,31.071716,-97.67012,201 E Cte Bldg 3,harker heights,TX,76548,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14348,13549-105741,US,CO,31.069505,-97.667987,100 E Central Texas Expwy,harker heights,TX,765481889,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,21:00
14349,74343-83660,US,LS,38.98269,-105.046628,1101 E Hwy 24,woodland park,CO,80863,Mountain Standard Time,GMT-07:00,America/Denver,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14350,6807-75601,US,CO,33.669287,-96.611523,2918 US Hwy 75|# 200|Shafer Plaza Shopping Center,sherman,TX,750900601,Central Standard Time,GMT-06:00,America/Chicago,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:30,05:00,22:30,05:00,22:30
14351,76192-88882,US,LS,33.680023,-96.612172,4160 Town Center RD,sherman,TX,750922567,Central Standard Time,GMT-06:00,America/Chicago,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14352,47888-259844,US,LS,33.656027,-96.610744,100 East Taylor Street,sherman,TX,75092,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14353,55917-289135,US,CO,33.709353,-96.590335,5131 South US 75,denison,TX,75020,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:00,20:30,05:30,21:00,05:30,21:00
14354,66372-299497,US,CO,33.761394,-96.583339,3121 Regency Lane,denison,TX,75020,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00,06:00,20:00
14355,57468-290799,US,LS,33.752247,-96.537881,200 W Crawford Street,denison,TX,75020,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14356,65361-296878,US,LS,33.948634,-96.414913,4216 US-69,durant,OK,74701,Central Standard Time,GMT-06:00,America/Chicago,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,00:00,07:00,00:00,07:00,21:00
14357,65342-296876,US,LS,33.951945,-96.412789,4216 S. Hwy 69/75,durant,OK,74701,Central Standard Time,GMT-06:00,America/Chicago,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,00:00,07:00,00:00,07:00,21:00
14358,57217-290899,US,LS,33.625174,-97.132557,206 N Grand,gainesville,TX,76240,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
14359,2919-91160,US,CO,33.624168,-97.149103,502 W. California,gainesville,TX,762403802,Central Standard Time,GMT-06:00,America/Chicago,05:00,20:00,05:00,20:00,05:00,18:00,05:00,20:00,05:00,20:00,06:00,20:00,06:00,17:00
14360,27711-248469,US,CO,34.025752,-118.30867,1789 West Jefferson,los angeles,CA,900183913,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
14361,8995-93747,US,CO,32.829758,-79.83436,1824 Hwy 17 North,mt. pleasant,SC,294643333,Eastern Standard Time,GMT-05:00,America/New_York,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,14:00,06:00,18:00,06:00,18:00
14362,54676-282674,US,LS,32.822997,-79.818901,1300 Long Grove Drive,mt. pleasant,SC,29464,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
14363,9098-147767,US,LS,32.839508,-79.816887,2195 Tea Planter Ln,mt. pleasant,SC,294667804,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14364,8408-18703,US,CO,32.840897,-79.856528,636-A Long Point Road|Belle Hall Shopping Center,mt. pleasant,SC,294648286,Eastern Standard Time,GMT-05:00,America/New_York,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,05:00,20:00,05:00,20:00
14365,8405-36145,US,CO,32.793064,-79.867749,730 Coleman Blvd.,mt. pleasant,SC,294644053,Eastern Standard Time,GMT-05:00,America/New_York,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
14366,23357-213927,US,CO,32.863736,-79.786249,3051 Ironclad Alley,mt. pleasant,SC,294668354,Eastern Standard Time,GMT-05:00,America/New_York,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00,05:00,18:00
14367,8381-280271,US,CO,32.800273,-79.890245,953 Houston Northcutt Blvd,mt. pleasant,SC,294643468,Eastern Standard Time,GMT-05:00,America/New_York,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
14368,49370-268344,US,CO,32.864607,-79.905584,20 Fairchild Street|Suite 101,charleston,SC,294928613,Eastern Standard Time,GMT-05:00,America/New_York,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:00,19:00,05:30,19:00,05:30,19:00
14369,9124-147765,US,LS,32.898154,-79.820103,2035 HWY 41,mt. pleasant,SC,294666200,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14370,56881-289915,US,CO,32.905969,-79.823853,2118 Hwy 41|Suite 101,mt. pleasant,SC,29464,Eastern Standard Time,GMT-05:00,America/New_York,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
14371,79296-93559,US,LS,32.784428,-79.92863,290 E Bay St,charleston,SC,294011623,Eastern Standard Time,GMT-05:00,America/New_York,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
14372,14120-113147,US,CO,32.785895,-79.936496,387 King St,charleston,SC,294036404,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
14373,8244-1083,US,CO,32.781176,-79.933499,239 King Street,charleston,SC,294013101,Eastern Standard Time,GMT-05:00,America/New_York,06:00,18:00,Closed,Closed,Closed,Closed,06:00,18:00,06:00,18:00,06:00,19:00,07:00,19:00
14374,28821-250641,US,CO,32.790881,-79.939549,502 King Street,charleston,SC,294035595,Eastern Standard Time,GMT-05:00,America/New_York,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00
